"longitude","latitude","which.ocean","year","month","trend","prob","measured_catch","eff"
-11.5,53.5,"atl",2006,10,682,0.321461472030563,1443969,252870.99676804
3.5,53.5,"atl",2006,10,682,0.0625185620965786,1443969,119.056333922986
-41.5,58.5,"atl",2006,10,682,0.00113745822250429,146.401396524008,12270.4936964524
-36.5,58.5,"atl",2006,10,682,0.0238349305818443,0.481934361774691,35046.9248427832
-31.5,58.5,"atl",2006,10,682,0.10597140582152,0.28506385539287,106659.518503156
-26.5,58.5,"atl",2006,10,682,0.205865245525428,21.1617856568796,278702.119511953
-21.5,58.5,"atl",2006,10,682,0.211165024859837,47.5794662992879,502043.6739856
-16.5,58.5,"atl",2006,10,682,0.116771014804622,66.6066183621256,495565.959479476
-11.5,58.5,"atl",2006,10,682,0.031640186180537,1443969,212695.42517902
-6.5,58.5,"atl",2006,10,682,0.00551639020883919,1443969,31495.5733416352
-1.5,58.5,"atl",2006,10,682,0.00151542878214716,1443969,1311.49145847197
3.5,58.5,"atl",2006,10,682,0.000907377955495075,1443969,16.8499657323149
-66.5,-56.5,"atl",2006,11,683,0.000399873095220807,2.22044604925031e-16,42.7051898482604
-61.5,-56.5,"atl",2006,11,683,0.0010779280912022,3.45325031400102e-13,1101.04609415569
-56.5,-56.5,"atl",2006,11,683,0.00377568301223424,5.9414597031506e-07,23698.1280125846
-51.5,-56.5,"atl",2006,11,683,0.0139868166082373,0.056584694234959,223701.098274898
-46.5,-56.5,"atl",2006,11,683,0.0474786906851837,19.2201905433888,519100.359802992
-41.5,-56.5,"atl",2006,11,683,0.132295162529898,25.754795723789,340123.172351205
-36.5,-56.5,"atl",2006,11,683,0.249266957871313,5.34352593720487,112972.897220461
-31.5,-56.5,"atl",2006,11,683,0.269886572074555,106.980945960665,34383.3038298019
-26.5,-56.5,"atl",2006,11,683,0.178612135930944,159269.123755179,17326.7664308005
-21.5,-56.5,"atl",2006,11,683,0.110030852177924,1443969,20857.8585697511
-16.5,-56.5,"atl",2006,11,683,0.0674561381965413,635332.105087437,46037.8246809123
-11.5,-56.5,"atl",2006,11,683,0.0203771467155318,9811.95696732733,128145.10010003
-6.5,-56.5,"atl",2006,11,683,0.00298568025518156,413.474768292261,309371.713380173
-1.5,-56.5,"atl",2006,11,683,0.00112003809840938,161.49698055381,457494.956283359
3.5,-56.5,"atl",2006,11,683,0.0020139990907234,331.159173421059,392305.880990316
8.5,-56.5,"atl",2006,11,683,0.00379030960216393,82.3319860645195,221632.490960514
13.5,-56.5,"atl",2006,11,683,0.00236682814384741,0.190665938096533,93982.3890962387
18.5,-56.5,"atl",2006,11,683,0.000707447878833633,2.31367509314076e-05,34079.9008048128
-66.5,-51.5,"atl",2006,11,683,0.00599532124312298,1.46329630299329e-12,177.008691164763
-61.5,-51.5,"atl",2006,11,683,0.01363407111216,1.2343486490053e-08,2530.72309824514
-56.5,-51.5,"atl",2006,11,683,0.0390366820464192,0.00135287108472896,32738.8147220777
-51.5,-51.5,"atl",2006,11,683,0.0970944865791923,5.69009190514431,218623.162719933
-46.5,-51.5,"atl",2006,11,683,0.185139216191468,188.070241256156,454275.604475145
-41.5,-51.5,"atl",2006,11,683,0.287153864720333,194.384716962062,326013.450433119
-36.5,-51.5,"atl",2006,11,683,0.359222525634106,85.2640453712878,131160.160518044
-31.5,-51.5,"atl",2006,11,683,0.335476380490446,516.649732729162,48291.4009885738
-26.5,-51.5,"atl",2006,11,683,0.23402841141627,36070.1886422868,26557.7749732122
-21.5,-51.5,"atl",2006,11,683,0.156818331496292,357063.16265394,29633.7220521432
-16.5,-51.5,"atl",2006,11,683,0.107731817902437,124147.255505833,54471.510809437
-11.5,-51.5,"atl",2006,11,683,0.0504904582968534,8963.66010576937,122458.961517779
-6.5,-51.5,"atl",2006,11,683,0.0156492054379554,733.220049704335,249976.330675494
-1.5,-51.5,"atl",2006,11,683,0.00852588665409682,274.04443216306,351241.59556161
3.5,-51.5,"atl",2006,11,683,0.0124162482134975,449.543879574183,324514.370924363
8.5,-51.5,"atl",2006,11,683,0.0216314866543099,206.766268866042,217478.069305349
13.5,-51.5,"atl",2006,11,683,0.024194510552586,3.87333921256031,116876.598534988
18.5,-51.5,"atl",2006,11,683,0.0199262694996324,0.00949956055710782,55686.1556656886
-66.5,-46.5,"atl",2006,11,683,0.0824346399149732,2.42918044181799e-07,676.863372810957
-61.5,-46.5,"atl",2006,11,683,0.150792970758902,0.000314554082159153,5469.77708146029
-56.5,-46.5,"atl",2006,11,683,0.299262135309799,1.75883941133689,43380.6973921998
-51.5,-46.5,"atl",2006,11,683,0.435351221522803,357.123033374248,208321.63805552
-46.5,-46.5,"atl",2006,11,683,0.489344706788534,1489.41014937804,391234.246446931
-41.5,-46.5,"atl",2006,11,683,0.502125665948014,1230.7947657422,308361.942360213
-36.5,-46.5,"atl",2006,11,683,0.487685368191381,1008.63377087791,150153.89075322
-31.5,-46.5,"atl",2006,11,683,0.419488444145741,2171.01012708937,66814.1961176325
-26.5,-46.5,"atl",2006,11,683,0.310618885590518,10983.1429606685,40177.6618286153
-21.5,-46.5,"atl",2006,11,683,0.225864391548819,34246.1488843808,41831.3061315584
-16.5,-46.5,"atl",2006,11,683,0.1724026486265,32048.1222425183,64621.0288583546
-11.5,-46.5,"atl",2006,11,683,0.118105442349986,8738.59417507564,118354.082578728
-6.5,-46.5,"atl",2006,11,683,0.0708762683486584,1312.21197477565,205357.611697641
-1.5,-46.5,"atl",2006,11,683,0.0540787104657015,484.457313906619,273953.067264249
3.5,-46.5,"atl",2006,11,683,0.0649658580788841,652.484901411388,270807.018764742
8.5,-46.5,"atl",2006,11,683,0.100694035366626,510.762553620167,212776.001760489
13.5,-46.5,"atl",2006,11,683,0.165184674137724,60.140557196388,142766.781660301
18.5,-46.5,"atl",2006,11,683,0.266510906639548,2.08834035611797,87889.3620532375
-61.5,-41.5,"atl",2006,11,683,0.696343291012905,4.31062500108194,10561.332612718
-56.5,-41.5,"atl",2006,11,683,0.812503010167133,818.416871926084,53249.8834798168
-51.5,-41.5,"atl",2006,11,683,0.83308405334868,9444.81110462457,189506.686155831
-46.5,-41.5,"atl",2006,11,683,0.778045522622601,8003.56665275701,327198.631377003
-41.5,-41.5,"atl",2006,11,683,0.695844149681497,5647.56987211183,284642.851785012
-36.5,-41.5,"atl",2006,11,683,0.620254354191409,6893.21673787931,167533.128795588
-31.5,-41.5,"atl",2006,11,683,0.529933041996254,7068.86859653476,89930.7850689586
-26.5,-41.5,"atl",2006,11,683,0.420670509018781,5754.40943828695,59341.9905360409
-21.5,-41.5,"atl",2006,11,683,0.330788545682857,7775.500451733,58355.3930535164
-16.5,-41.5,"atl",2006,11,683,0.276365343486794,13783.8800412059,77034.6868019748
-11.5,-41.5,"atl",2006,11,683,0.247090126046664,9597.23756770034,116779.542941999
-6.5,-41.5,"atl",2006,11,683,0.233180982106831,2388.24179043836,173904.588792524
-1.5,-41.5,"atl",2006,11,683,0.226323808232599,923.172745003054,219940.808747129
3.5,-41.5,"atl",2006,11,683,0.235615351459413,1070.65895383517,229659.009461292
8.5,-41.5,"atl",2006,11,683,0.305857924327665,1224.08117132034,207058.261944679
13.5,-41.5,"atl",2006,11,683,0.49059684196739,570.483962738933,168756.587020527
18.5,-41.5,"atl",2006,11,683,0.73128188703275,146.0526761062,130171.431403738
-56.5,-36.5,"atl",2006,11,683,0.976613707912282,85442.4448566823,58483.4841337009
-51.5,-36.5,"atl",2006,11,683,0.965333127360245,71063.08972137,161141.882581956
-46.5,-36.5,"atl",2006,11,683,0.912472594688091,24466.4550168776,262211.094103644
-41.5,-36.5,"atl",2006,11,683,0.818043347978678,16222.6935299909,253595.967682268
-36.5,-36.5,"atl",2006,11,683,0.739943480511312,21209.1136630146,180059.793877341
-31.5,-36.5,"atl",2006,11,683,0.665933630477566,15882.0639760525,116292.757524619
-26.5,-36.5,"atl",2006,11,683,0.571074112429062,6639.03996211222,84642.7396244769
-21.5,-36.5,"atl",2006,11,683,0.483612991776401,6183.13142562985,80018.5243107402
-16.5,-36.5,"atl",2006,11,683,0.433361769103808,12457.1329368709,92483.6505198305
-11.5,-36.5,"atl",2006,11,683,0.435928260523654,12534.9163848098,118748.438807729
-6.5,-36.5,"atl",2006,11,683,0.480703976545507,4454.27996409217,153919.729374513
-1.5,-36.5,"atl",2006,11,683,0.505623498532364,1962.08726976804,184163.568554045
3.5,-36.5,"atl",2006,11,683,0.498360890268573,2100.06811584662,199381.734504569
8.5,-36.5,"atl",2006,11,683,0.545764152111499,2807.22191079294,199923.037392825
13.5,-36.5,"atl",2006,11,683,0.695448977144856,2642.64052993202,190170.73783699
18.5,-36.5,"atl",2006,11,683,0.851922027100447,1930.82129566522,175766.245303073
-51.5,-31.5,"atl",2006,11,683,0.991419150890298,136481.535230349,125408.756909306
-46.5,-31.5,"atl",2006,11,683,0.957907357631866,37218.0551755133,198684.239861528
-41.5,-31.5,"atl",2006,11,683,0.875728421067009,24441.7275167285,215662.808155199
-36.5,-31.5,"atl",2006,11,683,0.82164651549506,24674.3037254827,184249.882380371
-31.5,-31.5,"atl",2006,11,683,0.786358633641082,22942.4272632015,142680.805127083
-26.5,-31.5,"atl",2006,11,683,0.724653266838489,18417.7632820681,115327.568663319
-21.5,-31.5,"atl",2006,11,683,0.655757990848272,19817.2325312369,107274.292120608
-16.5,-31.5,"atl",2006,11,683,0.611820466349371,25269.6363930301,112064.48012589
-11.5,-31.5,"atl",2006,11,683,0.614305809293345,19198.38384601,125618.443772264
-6.5,-31.5,"atl",2006,11,683,0.655888255270746,8200.78059677798,144362.782462274
-1.5,-31.5,"atl",2006,11,683,0.684980916270696,4511.39232167395,162959.134257494
3.5,-31.5,"atl",2006,11,683,0.6827881810979,4797.15620499216,178503.314978359
8.5,-31.5,"atl",2006,11,683,0.684206147089566,5820.4837470054,191060.577767987
13.5,-31.5,"atl",2006,11,683,0.714251710877312,5192.0759827772,201275.761807104
-46.5,-26.5,"atl",2006,11,683,0.966852531329272,32077.0157792862,140461.192348304
-41.5,-26.5,"atl",2006,11,683,0.877757350034688,13387.5171879564,173135.974600404
-36.5,-26.5,"atl",2006,11,683,0.823375010195123,14525.0592303326,177416.739016341
-31.5,-26.5,"atl",2006,11,683,0.813590593902059,26307.5993144527,164025.354482514
-26.5,-26.5,"atl",2006,11,683,0.79487007520721,49985.694803318,148476.614362137
-21.5,-26.5,"atl",2006,11,683,0.755814800663397,61746.4360420502,139849.839198793
-16.5,-26.5,"atl",2006,11,683,0.701801474459154,43763.4506437834,137357.872661706
-11.5,-26.5,"atl",2006,11,683,0.666682298149039,22247.2576490221,139550.059100045
-6.5,-26.5,"atl",2006,11,683,0.676220816413577,10849.4406454239,145475.075799997
-1.5,-26.5,"atl",2006,11,683,0.717323121183465,7282.77832318605,154397.266794973
3.5,-26.5,"atl",2006,11,683,0.758381757719209,7473.32113128838,166014.857753538
8.5,-26.5,"atl",2006,11,683,0.756582638998018,7889.44667075253,180283.056271483
13.5,-26.5,"atl",2006,11,683,0.681272938157329,6298.21710483665,197114.93532261
-36.5,-21.5,"atl",2006,11,683,0.763073650069901,7130.03262623795,159874.733789452
-31.5,-21.5,"atl",2006,11,683,0.757797027670735,26990.2120633106,175233.532940692
-26.5,-21.5,"atl",2006,11,683,0.788180875304099,51499.5447324158,178993.558179036
-21.5,-21.5,"atl",2006,11,683,0.778551158231849,48180.2182527469,176089.092317104
-16.5,-21.5,"atl",2006,11,683,0.704565063152998,27342.6477088056,169851.148014718
-11.5,-21.5,"atl",2006,11,683,0.623882810504549,13827.9219502327,163108.558455033
-6.5,-21.5,"atl",2006,11,683,0.61239271802765,8046.86954793989,158339.218171334
-1.5,-21.5,"atl",2006,11,683,0.69167433640292,5776.264960215,157595.189710826
3.5,-21.5,"atl",2006,11,683,0.797761635248565,5205.07026384638,161074.859641953
8.5,-21.5,"atl",2006,11,683,0.823206154039306,5563.59584669151,168010.589629634
13.5,-21.5,"atl",2006,11,683,0.714008351686156,6634.96222620484,177710.100443051
-36.5,-16.5,"atl",2006,11,683,0.802126979211758,5194.77117547756,138920.537918779
-31.5,-16.5,"atl",2006,11,683,0.746433083723912,15961.2419980903,176861.403905728
-26.5,-16.5,"atl",2006,11,683,0.770770352835155,20655.2596157345,202388.680573628
-21.5,-16.5,"atl",2006,11,683,0.777198124946137,16683.6884255246,210945.183972585
-16.5,-16.5,"atl",2006,11,683,0.730515971850266,11113.2499054856,205502.968427848
-11.5,-16.5,"atl",2006,11,683,0.689100836278573,6884.22347431753,192451.553818319
-6.5,-16.5,"atl",2006,11,683,0.714066375252987,4373.29133901041,178184.25664129
-1.5,-16.5,"atl",2006,11,683,0.80281165040236,3075.22047766114,167453.097626333
3.5,-16.5,"atl",2006,11,683,0.887260811282988,2597.83266354926,160850.144376724
8.5,-16.5,"atl",2006,11,683,0.909607520332182,2899.83000095903,157127.2096916
-36.5,-11.5,"atl",2006,11,683,0.908236496319148,6787.02327097888,121465.456817344
-31.5,-11.5,"atl",2006,11,683,0.819236797569589,7193.04011942357,172954.511740506
-26.5,-11.5,"atl",2006,11,683,0.775150867837978,7254.75809667583,215812.014460809
-21.5,-11.5,"atl",2006,11,683,0.777490312071422,7327.95532478531,236134.060236869
-16.5,-11.5,"atl",2006,11,683,0.803048062605506,6788.19557844592,233601.853423176
-11.5,-11.5,"atl",2006,11,683,0.845173124306211,5012.36560260884,216564.957941065
-6.5,-11.5,"atl",2006,11,683,0.89221439044835,3080.32911873323,195008.686349519
-1.5,-11.5,"atl",2006,11,683,0.930933261399304,2116.43084601408,176414.002286127
3.5,-11.5,"atl",2006,11,683,0.954166044070248,1950.43010589267,162073.168457881
8.5,-11.5,"atl",2006,11,683,0.960043543063347,2248.55378442057,150683.134363712
13.5,-11.5,"atl",2006,11,683,0.947697409120698,2966.73860165138,141246.043835061
-31.5,-6.5,"atl",2006,11,683,0.853637947815868,9307.84600617318,168070.613106622
-26.5,-6.5,"atl",2006,11,683,0.778120797045574,10324.4928502533,218212.063496759
-21.5,-6.5,"atl",2006,11,683,0.776873989000467,12336.4059335158,242595.712119027
-16.5,-6.5,"atl",2006,11,683,0.846388531678651,12723.0241961498,239558.495113496
-11.5,-6.5,"atl",2006,11,683,0.89801014419974,9808.49603187493,219580.059094684
-6.5,-6.5,"atl",2006,11,683,0.917534396694169,6122.15586239483,195234.182727438
-1.5,-6.5,"atl",2006,11,683,0.934010927112997,4519.19248212445,175508.267362838
3.5,-6.5,"atl",2006,11,683,0.951359468928187,4857.65639634576,161538.650160672
8.5,-6.5,"atl",2006,11,683,0.95549429434163,6472.46731435217,151406.635260137
-41.5,-1.5,"atl",2006,11,683,0.84972418738058,4042.58006897474,65984.9925185674
-36.5,-1.5,"atl",2006,11,683,0.85381126978338,14017.2413751882,111895.718731402
-31.5,-1.5,"atl",2006,11,683,0.833012616491795,22213.0175852651,166239.455298958
-26.5,-1.5,"atl",2006,11,683,0.771299544284539,31285.457571846,210422.287478217
-21.5,-1.5,"atl",2006,11,683,0.772612364759799,36019.4113468558,225134.356234953
-16.5,-1.5,"atl",2006,11,683,0.848291741886792,33073.5856494351,213621.35787768
-11.5,-1.5,"atl",2006,11,683,0.879267939910626,26137.7395071063,190452.859249647
-6.5,-1.5,"atl",2006,11,683,0.849466074056667,19976.7574421028,169027.482111441
-1.5,-1.5,"atl",2006,11,683,0.841256911071008,17419.617172545,157613.021022579
3.5,-1.5,"atl",2006,11,683,0.885254749680467,19066.0758136108,156263.478022067
8.5,-1.5,"atl",2006,11,683,0.889471867689504,25033.049103162,162384.218005813
-46.5,3.5,"atl",2006,11,683,0.615178474883379,1774.72134763414,44684.58496714
-41.5,3.5,"atl",2006,11,683,0.658994227503472,4806.28241903379,77724.199858107
-36.5,3.5,"atl",2006,11,683,0.768492517514812,10574.3191289563,121982.847128415
-31.5,3.5,"atl",2006,11,683,0.808245208061695,18248.9607268592,167599.319648578
-26.5,3.5,"atl",2006,11,683,0.77021410644693,24107.7717472884,195603.559262456
-21.5,3.5,"atl",2006,11,683,0.765278222643788,24097.6533694906,192777.005469023
-16.5,3.5,"atl",2006,11,683,0.829873509864581,20888.4989001729,170727.525650338
-11.5,3.5,"atl",2006,11,683,0.875207127469961,20666.2889803275,146304.196340617
-6.5,3.5,"atl",2006,11,683,0.88351527345505,24062.5616043322,130632.133752081
-1.5,3.5,"atl",2006,11,683,0.893475268171517,24216.2783118419,130162.891897683
3.5,3.5,"atl",2006,11,683,0.906057616400189,18092.4035019607,146063.962601811
8.5,3.5,"atl",2006,11,683,0.863234939564288,12194.313287658,179519.906129113
-56.5,8.5,"atl",2006,11,683,0.277376761280627,623.350380297285,23316.4965819778
-51.5,8.5,"atl",2006,11,683,0.491500848074685,1307.72914306574,38974.0077191916
-46.5,8.5,"atl",2006,11,683,0.574553675915451,2880.41030149452,64575.0108128982
-41.5,8.5,"atl",2006,11,683,0.661719707840951,5092.91270735701,99318.3008716451
-36.5,8.5,"atl",2006,11,683,0.768930521671222,6810.79521673887,138099.594687684
-31.5,8.5,"atl",2006,11,683,0.812172099709802,7651.52662916749,169174.16147422
-26.5,8.5,"atl",2006,11,683,0.793224407855322,7680.63010321715,177929.492336222
-21.5,8.5,"atl",2006,11,683,0.780970840773467,6937.16613905497,160593.493171361
-16.5,8.5,"atl",2006,11,683,0.824202438817779,6004.682921834,133475.679645576
-81.5,13.5,"atl",2006,11,683,0.893812127405962,113.592403505984,48701.9940702416
-76.5,13.5,"atl",2006,11,683,0.880188398922201,243.624381225818,28419.7650138816
-71.5,13.5,"atl",2006,11,683,0.761859855190184,432.515996057668,22217.7413942386
-66.5,13.5,"atl",2006,11,683,0.565625662402054,532.545474567362,23246.2355247078
-61.5,13.5,"atl",2006,11,683,0.468182565905293,647.038436958761,30000.6598710195
-56.5,13.5,"atl",2006,11,683,0.485034920092693,927.717227717827,43812.6032594915
-51.5,13.5,"atl",2006,11,683,0.531899997312169,1707.78514390967,66423.5403006864
-46.5,13.5,"atl",2006,11,683,0.589923739904459,3455.4432885015,96281.1986888061
-41.5,13.5,"atl",2006,11,683,0.683703302199952,5658.33002223309,128257.358090173
-36.5,13.5,"atl",2006,11,683,0.782770459977349,6862.49752929941,155002.271443463
-31.5,13.5,"atl",2006,11,683,0.835140506083804,6806.44127722463,167832.950320014
-26.5,13.5,"atl",2006,11,683,0.845936434564087,6315.11931139168,160797.418189006
-21.5,13.5,"atl",2006,11,683,0.850612278373428,6362.35290786704,137375.173845838
-91.5,18.5,"atl",2006,11,683,0.466553317738241,2026.0645424937,36063.3922952934
-86.5,18.5,"atl",2006,11,683,0.787229734976581,411.119034863652,29210.9122693363
-81.5,18.5,"atl",2006,11,683,0.880836048732541,313.645530761486,25556.5254873534
-76.5,18.5,"atl",2006,11,683,0.893541472861041,452.27431753748,25012.3203142375
-66.5,18.5,"atl",2006,11,683,0.830605558863297,557.582669055469,36833.233592983
-61.5,18.5,"atl",2006,11,683,0.747408497307319,665.520990032077,52036.6208739967
-56.5,18.5,"atl",2006,11,683,0.64308258810277,942.634957575679,75340.8546802727
-51.5,18.5,"atl",2006,11,683,0.573665011592887,1401.10991936304,105458.986594667
-46.5,18.5,"atl",2006,11,683,0.574542739487495,2118.01798014595,135126.113759956
-41.5,18.5,"atl",2006,11,683,0.647583670405099,3338.72429873618,156280.334226705
-36.5,18.5,"atl",2006,11,683,0.753014688892269,5034.37821492531,164992.604238473
-31.5,18.5,"atl",2006,11,683,0.831136195978219,6116.36093135373,160868.624150692
-26.5,18.5,"atl",2006,11,683,0.873834785835253,6896.64501336348,146548.037158322
-21.5,18.5,"atl",2006,11,683,0.901769786170918,11372.6994382037,127007.782743193
-16.5,18.5,"atl",2006,11,683,0.912935427887917,11794.3444163874,108559.627587449
-96.5,23.5,"atl",2006,11,683,0.756697017547428,450.461707171259,9431.72978300676
-91.5,23.5,"atl",2006,11,683,0.788592281722221,141.985240424301,11397.6552243343
-86.5,23.5,"atl",2006,11,683,0.838278675981104,90.4402307018195,14027.2561804118
-81.5,23.5,"atl",2006,11,683,0.893923419599673,153.288517151678,17851.4649568255
-76.5,23.5,"atl",2006,11,683,0.916864872622451,334.343187491175,23852.2738923826
-71.5,23.5,"atl",2006,11,683,0.88802867065862,419.441667326283,33944.4816056364
-66.5,23.5,"atl",2006,11,683,0.80070476958631,363.214338591197,50786.9545709219
-61.5,23.5,"atl",2006,11,683,0.705794584649229,385.759333625246,76376.038414636
-56.5,23.5,"atl",2006,11,683,0.643391661930588,494.348167663196,110172.822508189
-51.5,23.5,"atl",2006,11,683,0.595973567403448,598.050151266585,145477.101416611
-46.5,23.5,"atl",2006,11,683,0.566533171707367,722.096247589166,168584.812160729
-41.5,23.5,"atl",2006,11,683,0.581890968606055,1109.91120089714,173030.224641579
-36.5,23.5,"atl",2006,11,683,0.646988219786028,2019.55944215117,163888.579394406
-31.5,23.5,"atl",2006,11,683,0.738641925801646,3135.52196097027,149331.555933636
-26.5,23.5,"atl",2006,11,683,0.826469206687738,4967.96132638552,136450.79325042
-21.5,23.5,"atl",2006,11,683,0.88916048991036,16096.9554356439,128506.650960807
-16.5,23.5,"atl",2006,11,683,0.911704131601886,29170.1518827244,123221.7320816
-91.5,28.5,"atl",2006,11,683,0.765680618817923,57.6729873271535,4165.50624578505
-86.5,28.5,"atl",2006,11,683,0.877762580308675,91.8311455063493,7152.72209589768
-76.5,28.5,"atl",2006,11,683,0.936309494522131,160.458372312205,20926.3853376139
-71.5,28.5,"atl",2006,11,683,0.863904944173388,281.396754872035,35563.8529113303
-66.5,28.5,"atl",2006,11,683,0.669332978111231,548.68516400453,59146.677711615
-61.5,28.5,"atl",2006,11,683,0.559526168837524,873.525821738946,92976.4728057965
-56.5,28.5,"atl",2006,11,683,0.586470881675052,1145.78613305268,133293.723575194
-51.5,28.5,"atl",2006,11,683,0.605639408279171,1421.25477401366,168156.251129716
-46.5,28.5,"atl",2006,11,683,0.582947093438666,1751.69158816262,181092.670499092
-41.5,28.5,"atl",2006,11,683,0.567625350712359,2127.29061086141,171464.721331168
-36.5,28.5,"atl",2006,11,683,0.594288195709258,2649.90246148195,152585.160391846
-31.5,28.5,"atl",2006,11,683,0.673680305367103,3683.03138058343,136500.861534753
-26.5,28.5,"atl",2006,11,683,0.782700928555607,6595.40190891088,131294.525981885
-21.5,28.5,"atl",2006,11,683,0.870545692221303,17873.8203298596,140073.173306786
-16.5,28.5,"atl",2006,11,683,0.908932657255696,27491.5209437836,154517.869683213
-11.5,28.5,"atl",2006,11,683,0.878678160120085,3097.1063808053,161430.723980497
-76.5,33.5,"atl",2006,11,683,0.914491196064103,140.706959371609,14311.7297129864
-71.5,33.5,"atl",2006,11,683,0.818442203588797,233.696558630715,30286.0730745773
-66.5,33.5,"atl",2006,11,683,0.706661008594552,912.949114638329,56519.4176163057
-61.5,33.5,"atl",2006,11,683,0.646149433130956,2709.47721925389,92122.6886282106
-56.5,33.5,"atl",2006,11,683,0.637656518812287,5593.43278591178,129948.069447316
-51.5,33.5,"atl",2006,11,683,0.637449352984997,11111.616015106,157190.916926171
-46.5,33.5,"atl",2006,11,683,0.644063107590227,19191.448450732,162314.826457137
-41.5,33.5,"atl",2006,11,683,0.687665249378283,20034.5899783823,149873.854267771
-36.5,33.5,"atl",2006,11,683,0.762441677214069,14680.355349211,133807.565962494
-31.5,33.5,"atl",2006,11,683,0.832097153115255,13406.4883987472,124962.881894409
-26.5,33.5,"atl",2006,11,683,0.885152854077847,17244.3555566086,132055.449015401
-21.5,33.5,"atl",2006,11,683,0.928196425744875,20536.7044036059,161807.919668861
-16.5,33.5,"atl",2006,11,683,0.950435016746404,17195.7401294828,202362.643946692
-11.5,33.5,"atl",2006,11,683,0.934051023863707,9198.02377487046,221459.421256619
-71.5,38.5,"atl",2006,11,683,0.862803659055189,102.54345252683,19506.4240105241
-66.5,38.5,"atl",2006,11,683,0.839013779240247,98.2824861885138,43068.5529866711
-61.5,38.5,"atl",2006,11,683,0.819296527207805,259.622500000805,72929.3318037088
-56.5,38.5,"atl",2006,11,683,0.801829886298395,1304.26002328854,99465.3196916823
-51.5,38.5,"atl",2006,11,683,0.8047723050693,5648.98751295487,114745.796991742
-46.5,38.5,"atl",2006,11,683,0.828790987078142,16474.7527259302,117691.404332462
-41.5,38.5,"atl",2006,11,683,0.860132448148147,36196.1362548718,113904.921798697
-36.5,38.5,"atl",2006,11,683,0.889930557563723,53814.9645643467,111068.648994382
-31.5,38.5,"atl",2006,11,683,0.91505654044995,41034.1878359843,116517.916388095
-26.5,38.5,"atl",2006,11,683,0.937336312954148,24339.0344600299,140414.936719977
-21.5,38.5,"atl",2006,11,683,0.959718600182963,35714.8199170957,194879.482172293
-16.5,38.5,"atl",2006,11,683,0.972176517930486,64973.8620242152,261750.158069066
-11.5,38.5,"atl",2006,11,683,0.960739680588792,12609.8564746073,277253.852374194
-66.5,43.5,"atl",2006,11,683,0.839555570423622,284256.062469782,26153.3785005351
-61.5,43.5,"atl",2006,11,683,0.805953355131968,108828.372147507,46364.9687492145
-56.5,43.5,"atl",2006,11,683,0.902888686402538,5698.53206382156,59890.4706919125
-51.5,43.5,"atl",2006,11,683,0.957010413045799,1133.45539170521,65215.1573296913
-46.5,43.5,"atl",2006,11,683,0.968739525319942,1859.94171029077,68819.0820711956
-41.5,43.5,"atl",2006,11,683,0.948472777905103,9407.91195765218,75384.5028726742
-36.5,43.5,"atl",2006,11,683,0.867295895480371,39970.9975870397,87861.2497502422
-31.5,43.5,"atl",2006,11,683,0.792694988538018,32900.4051086046,111607.975774901
-26.5,43.5,"atl",2006,11,683,0.849247513314083,11761.2270115742,158264.628936321
-21.5,43.5,"atl",2006,11,683,0.922879274308055,48140.4140341507,241655.923115591
-16.5,43.5,"atl",2006,11,683,0.953206776924421,440975.598398594,323878.311299938
-11.5,43.5,"atl",2006,11,683,0.943570118797444,15637.2749040104,301628.973124779
-61.5,48.5,"atl",2006,11,683,0.0454310229120177,1443969,24711.393840274
-51.5,48.5,"atl",2006,11,683,0.866413966029485,16603.7493068493,30290.8702981077
-46.5,48.5,"atl",2006,11,683,0.958992369236722,844.117593330631,33831.8349511859
-41.5,48.5,"atl",2006,11,683,0.923907999487631,1933.40894658745,44634.4187309092
-36.5,48.5,"atl",2006,11,683,0.639121636860722,3572.07108546208,66889.8150495205
-31.5,48.5,"atl",2006,11,683,0.368318142393881,2942.4422742503,109310.986456379
-26.5,48.5,"atl",2006,11,683,0.502467033938565,2341.30172930813,186992.325399935
-21.5,48.5,"atl",2006,11,683,0.734131982404314,14757.4149899254,306525.985724663
-16.5,48.5,"atl",2006,11,683,0.828523478109871,213399.61441638,385865.219920356
-11.5,48.5,"atl",2006,11,683,0.809171754877386,85130.3893908331,292092.987676536
-6.5,48.5,"atl",2006,11,683,0.667544257858948,13831.6577127974,104115.675617798
-46.5,53.5,"atl",2006,11,683,0.0787219019123228,2413.1185986188,14636.0220674501
-41.5,53.5,"atl",2006,11,683,0.279954938168916,507.112654564896,24346.1372808918
-36.5,53.5,"atl",2006,11,683,0.202929449466102,60.547867866186,49506.1499386505
-31.5,53.5,"atl",2006,11,683,0.154890469215442,43.570607076676,108831.535326314
-26.5,53.5,"atl",2006,11,683,0.266681930668652,256.171587229669,228742.250581794
-21.5,53.5,"atl",2006,11,683,0.432306613110668,1146.68764641203,395354.413296877
-16.5,53.5,"atl",2006,11,683,0.461600645057208,6941.69651162644,447069.328950572
-11.5,53.5,"atl",2006,11,683,0.328988865642368,1443969,259611.400657466
3.5,53.5,"atl",2006,11,683,0.0645594124487153,1443969,122.229840519203
-41.5,58.5,"atl",2006,11,683,0.00117710518440869,148.533499821928,12597.5698914049
-36.5,58.5,"atl",2006,11,683,0.0246461942832913,0.488952968608488,35981.1182913874
